{first_ts=53000, last_ts=64000, value=19.333333333333332, key=840}
{first_ts=63000, last_ts=64000, value=30.5, key=733}
{first_ts=63000, last_ts=64000, value=31.0, key=881}
{first_ts=62000, last_ts=64000, value=20.666666666666668, key=1446}
{first_ts=63000, last_ts=64000, value=32.5, key=902}
{first_ts=62000, last_ts=64000, value=27.666666666666668, key=1269}
{first_ts=63000, last_ts=64000, value=25.0, key=729}
{first_ts=58000, last_ts=64000, value=27.857142857142858, key=824}
{first_ts=63000, last_ts=64000, value=31.5, key=799}
{first_ts=63000, last_ts=64000, value=35.5, key=963}
{first_ts=64000, last_ts=65000, value=30.0, key=666}
{first_ts=64000, last_ts=65000, value=34.5, key=945}
{first_ts=58000, last_ts=65000, value=29.875, key=797}
{first_ts=64000, last_ts=65000, value=32.5, key=962}
{first_ts=64000, last_ts=65000, value=28.5, key=827}
{first_ts=64000, last_ts=65000, value=37.5, key=992}
{first_ts=64000, last_ts=65000, value=32.5, key=964}
{first_ts=55000, last_ts=65000, value=15.545454545454545, key=1164}
{first_ts=63000, last_ts=65000, value=18.666666666666668, key=829}
{first_ts=57000, last_ts=65000, value=19.22222222222222, key=1084}
{first_ts=64000, last_ts=65000, value=32.5, key=974}
{first_ts=59000, last_ts=65000, value=29.285714285714285, key=700}
{first_ts=65000, last_ts=66000, value=32.0, key=947}
{first_ts=65000, last_ts=66000, value=23.5, key=1366}
{first_ts=65000, last_ts=66000, value=37.0, key=1071}
{first_ts=65000, last_ts=66000, value=26.0, key=655}
{first_ts=65000, last_ts=66000, value=29.5, key=910}
{first_ts=65000, last_ts=66000, value=27.5, key=734}
{first_ts=63000, last_ts=66000, value=21.5, key=1222}
{first_ts=66000, last_ts=67000, value=29.5, key=742}
{first_ts=66000, last_ts=67000, value=28.5, key=870}
{first_ts=66000, last_ts=67000, value=35.0, key=1041}
{first_ts=59000, last_ts=67000, value=23.555555555555557, key=610}
{first_ts=66000, last_ts=67000, value=34.5, key=1056}
{first_ts=66000, last_ts=67000, value=30.0, key=694}
{first_ts=66000, last_ts=67000, value=35.0, key=905}
{first_ts=66000, last_ts=67000, value=31.5, key=984}
{first_ts=67000, last_ts=68000, value=30.5, key=985}
{first_ts=67000, last_ts=68000, value=25.0, key=752}
{first_ts=67000, last_ts=68000, value=34.5, key=1072}
{first_ts=67000, last_ts=68000, value=36.5, key=1090}
{first_ts=67000, last_ts=68000, value=37.0, key=1065}
{first_ts=27000, last_ts=68000, value=18.976190476190474, key=726}
{first_ts=67000, last_ts=68000, value=31.5, key=1008}
{first_ts=52000, last_ts=68000, value=17.823529411764707, key=1160}
{first_ts=67000, last_ts=68000, value=16.5, key=1084}
{first_ts=67000, last_ts=68000, value=34.5, key=1064}
{first_ts=68000, last_ts=69000, value=30.5, key=876}
{first_ts=68000, last_ts=69000, value=37.0, key=1129}
{first_ts=68000, last_ts=69000, value=30.5, key=800}
{first_ts=61000, last_ts=69000, value=21.88888888888889, key=1028}
{first_ts=68000, last_ts=69000, value=28.5, key=844}
{first_ts=68000, last_ts=69000, value=25.5, key=906}
{first_ts=67000, last_ts=69000, value=18.666666666666668, key=1171}
{first_ts=68000, last_ts=69000, value=31.5, key=1025}
{first_ts=68000, last_ts=69000, value=31.5, key=1036}
{first_ts=69000, last_ts=70000, value=38.0, key=1124}
{first_ts=69000, last_ts=70000, value=31.5, key=1062}
{first_ts=31000, last_ts=70000, value=20.275, key=787}
{first_ts=69000, last_ts=70000, value=29.0, key=959}
{first_ts=69000, last_ts=70000, value=35.5, key=726}
{first_ts=39000, last_ts=70000, value=23.53125, key=943}
{first_ts=57000, last_ts=70000, value=20.5, key=1287}
{first_ts=69000, last_ts=70000, value=28.5, key=933}
{first_ts=69000, last_ts=70000, value=29.5, key=1001}
{first_ts=69000, last_ts=70000, value=31.5, key=1009}
{first_ts=30000, last_ts=70000, value=19.341463414634145, key=750}
{first_ts=70000, last_ts=71000, value=30.5, key=1021}
{first_ts=70000, last_ts=71000, value=37.0, key=1002}
{first_ts=70000, last_ts=71000, value=31.0, key=1045}
{first_ts=36000, last_ts=71000, value=20.27777777777778, key=860}
{first_ts=68000, last_ts=71000, value=19.5, key=1613}
{first_ts=70000, last_ts=71000, value=30.5, key=1037}
{first_ts=70000, last_ts=71000, value=38.0, key=1070}
{first_ts=71000, last_ts=72000, value=27.5, key=955}
{first_ts=67000, last_ts=72000, value=28.833333333333332, key=718}
{first_ts=71000, last_ts=72000, value=31.0, key=1000}
{first_ts=71000, last_ts=72000, value=31.5, key=1102}
{first_ts=71000, last_ts=72000, value=16.5, key=1647}
{first_ts=71000, last_ts=72000, value=37.5, key=1186}
{first_ts=71000, last_ts=72000, value=30.5, key=786}
{first_ts=71000, last_ts=72000, value=24.5, key=766}
{first_ts=71000, last_ts=72000, value=19.5, key=1428}
{first_ts=71000, last_ts=72000, value=27.0, key=750}
{first_ts=71000, last_ts=72000, value=32.5, key=1128}
{first_ts=72000, last_ts=73000, value=34.5, key=1156}
{first_ts=72000, last_ts=73000, value=27.5, key=914}
{first_ts=38000, last_ts=73000, value=18.75, key=944}
{first_ts=72000, last_ts=73000, value=30.0, key=1066}
